,Unnamed: 0,area_type,balcony,price,bhk
10737,10737,Built-up  Area,3.00,176.00,4.00
10738,10738,Super built-up  Area,2.00,33.95,2.00
10739,10739,Built-up  Area,1.00,57.00,2.00
10740,10740,Super built-up  Area,1.00,97.00,2.00
10741,10741,Super built-up  Area,2.00,85.00,3.00
10742,10742,Built-up  Area,2.00,85.00,2.00
10743,10743,Built-up  Area,0.00,110.00,4.00
10744,10744,Super built-up  Area,1.00,29.00,1.00
10745,10745,Super built-up  Area,2.00,70.00,2.00
10746,10746,Super built-up  Area,1.00,55.00,2.00
10747,10747,Built-up  Area,1.00,70.00,3.00
10748,10748,Super built-up  Area,2.00,55.00,2.00
10749,10749,Plot  Area,2.00,975.00,5.00
10750,10750,Super built-up  Area,2.00,74.00,2.00
10751,10751,Super built-up  Area,2.00,60.00,2.00
10752,10752,Super built-up  Area,1.00,39.00,1.00
10753,10753,Super built-up  Area,1.00,51.00,2.00
10754,10754,Plot  Area,0.00,240.00,5.00
10755,10755,Super built-up  Area,1.00,38.00,2.00
10756,10756,Super built-up  Area,2.00,330.00,4.00
10757,10757,Super built-up  Area,2.00,54.20,3.00
10758,10758,Built-up  Area,0.00,150.00,8.00
10759,10759,Built-up  Area,1.00,175.00,4.00
10760,10760,Built-up  Area,2.00,450.00,4.00
10761,10761,Super built-up  Area,3.00,51.91,2.00
10762,10762,Super built-up  Area,2.00,115.00,3.00
10763,10763,Plot  Area,1.00,225.00,5.00
10764,10764,Super built-up  Area,2.00,49.00,2.00
10765,10765,Built-up  Area,0.00,410.00,4.00
10766,10766,Super built-up  Area,1.00,83.00,3.00
10767,10767,Super built-up  Area,1.00,91.65,2.00
10768,10768,Super built-up  Area,2.00,76.00,2.00
10769,10769,Super built-up  Area,2.00,76.18,3.00
10770,10770,Built-up  Area,3.00,170.00,5.00
10771,10771,Built-up  Area,1.00,34.65,2.00
10772,10772,Super built-up  Area,3.00,45.00,2.00
10773,10773,Super built-up  Area,2.00,151.00,3.00
10774,10774,Built-up  Area,1.00,225.00,4.00
10775,10775,Super built-up  Area,1.00,46.00,1.00
10776,10776,Super built-up  Area,1.00,45.00,2.00
10777,10777,Super built-up  Area,2.00,107.00,3.00
10778,10778,Super built-up  Area,2.00,130.00,3.00
10779,10779,Super built-up  Area,2.00,63.00,2.00
10780,10780,Super built-up  Area,1.00,27.00,1.00
10781,10781,Super built-up  Area,1.00,61.00,1.00
10782,10782,Super built-up  Area,3.00,180.00,3.00
10783,10783,Built-up  Area,0.00,125.00,3.00
10784,10784,Super built-up  Area,1.00,39.77,2.00
10785,10785,Built-up  Area,1.00,38.00,2.00
10786,10786,Plot  Area,3.00,185.00,7.00
10787,10787,Super built-up  Area,3.00,36.00,2.00
10788,10788,Plot  Area,0.00,73.00,2.00
10789,10789,Super built-up  Area,1.00,39.90,2.00
10790,10790,Super built-up  Area,2.00,56.00,2.00
10791,10791,Carpet  Area,3.00,240.00,5.00
10792,10792,Plot  Area,1.00,204.00,3.00
10793,10793,Super built-up  Area,1.00,55.00,2.00
10794,10794,Built-up  Area,1.00,133.00,3.00
10795,10795,Super built-up  Area,2.00,54.00,2.00
10796,10796,Carpet  Area,0.00,80.00,2.00
10797,10797,Super built-up  Area,1.00,23.00,2.00
10798,10798,Built-up  Area,2.00,48.00,2.00
10799,10799,Plot  Area,1.00,74.00,4.00
10800,10800,Built-up  Area,2.00,113.00,3.00
10801,10801,Super built-up  Area,1.00,60.00,2.00
10802,10802,Plot  Area,0.00,100.00,2.00
10803,10803,Super built-up  Area,2.00,66.25,2.00
10804,10804,Super built-up  Area,1.00,37.62,3.00
10805,10805,Super built-up  Area,2.00,57.00,3.00
10806,10806,Built-up  Area,1.00,78.00,2.00
10807,10807,Built-up  Area,1.00,65.00,2.00
10808,10808,Super built-up  Area,1.00,55.15,2.00
10809,10809,Plot  Area,0.00,175.00,4.00
10810,10810,Plot  Area,2.00,138.00,5.00
10811,10811,Super built-up  Area,1.00,60.00,2.00
10812,10812,Super built-up  Area,2.00,92.59,3.00
10813,10813,Super built-up  Area,1.00,150.00,3.00
10814,10814,Super built-up  Area,1.00,85.00,2.00
10815,10815,Super built-up  Area,3.00,300.00,3.00
10816,10816,Super built-up  Area,1.00,42.00,2.00
10817,10817,Super built-up  Area,2.00,62.00,2.00
10818,10818,Super built-up  Area,2.00,39.89,3.00
10819,10819,Super built-up  Area,3.00,70.00,3.00
10820,10820,Built-up  Area,2.00,35.00,3.00
10821,10821,Super built-up  Area,2.00,63.00,2.00
10822,10822,Super built-up  Area,0.00,300.00,4.00
10823,10823,Super built-up  Area,1.00,85.00,2.00
10824,10824,Super built-up  Area,2.00,68.00,2.00
10825,10825,Super built-up  Area,1.00,27.00,2.00
10826,10826,Super built-up  Area,2.00,110.00,3.00
10827,10827,Built-up  Area,1.00,62.00,2.00
10828,10828,Super built-up  Area,1.00,56.50,3.00
10829,10829,Super built-up  Area,0.00,134.00,4.00
10830,10830,Built-up  Area,2.00,28.00,2.00
10831,10831,Built-up  Area,3.00,98.00,3.00
10832,10832,Super built-up  Area,2.00,38.50,2.00
10833,10833,Plot  Area,2.00,536.00,4.00
10834,10834,Super built-up  Area,2.00,59.00,3.00
10835,10835,Plot  Area,2.00,162.00,4.00
10836,10836,Super built-up  Area,1.00,60.10,3.00
10837,10837,Super built-up  Area,1.00,46.29,2.00
10838,10838,Built-up  Area,1.00,105.00,1.00
10839,10839,Super built-up  Area,3.00,125.00,3.00
10840,10840,Built-up  Area,3.00,116.00,3.00
10841,10841,Super built-up  Area,2.00,105.00,3.00
10842,10842,Super built-up  Area,2.00,52.79,2.00
10843,10843,Super built-up  Area,2.00,53.00,2.00
10844,10844,Plot  Area,0.00,55.00,2.00
10845,10845,Super built-up  Area,1.00,62.00,3.00
10846,10846,Plot  Area,0.00,260.00,6.00
10847,10847,Super built-up  Area,2.00,107.00,3.00
10848,10848,Super built-up  Area,2.00,65.00,3.00
10849,10849,Built-up  Area,1.00,45.00,2.00
10850,10850,Super built-up  Area,1.00,39.00,2.00
10851,10851,Super built-up  Area,1.00,36.00,2.00
10852,10852,Plot  Area,2.00,852.00,8.00
10853,10853,Plot  Area,0.00,200.00,3.00
10854,10854,Super built-up  Area,1.00,69.00,3.00
10855,10855,Super built-up  Area,1.00,93.65,2.00
10856,10856,Super built-up  Area,1.00,65.00,3.00
10857,10857,Built-up  Area,2.00,54.20,3.00
10858,10858,Super built-up  Area,2.00,65.00,3.00
10859,10859,Super built-up  Area,2.00,125.00,3.00
10860,10860,Super built-up  Area,3.00,90.00,3.00
10861,10861,Super built-up  Area,2.00,99.14,2.00
10862,10862,Super built-up  Area,1.00,30.00,2.00
10863,10863,Super built-up  Area,2.00,87.00,3.00
10864,10864,Super built-up  Area,2.00,85.05,3.00
10865,10865,Super built-up  Area,2.00,39.50,3.00
10866,10866,Super built-up  Area,1.00,57.00,2.00
10867,10867,Built-up  Area,2.00,75.00,2.00
10868,10868,Super built-up  Area,2.00,51.00,2.00
10869,10869,Built-up  Area,1.00,70.00,2.00
10870,10870,Super built-up  Area,0.00,56.73,2.00
10871,10871,Super built-up  Area,1.00,265.00,3.00
10872,10872,Super built-up  Area,1.00,30.27,2.00
10873,10873,Super built-up  Area,1.00,62.63,3.00
10874,10874,Super built-up  Area,1.00,36.85,1.00
10875,10875,Super built-up  Area,3.00,115.00,3.00
10876,10876,Built-up  Area,1.00,29.60,2.00
10877,10877,Super built-up  Area,1.00,65.00,2.00
10878,10878,Super built-up  Area,2.00,120.00,3.00
10879,10879,Super built-up  Area,2.00,65.00,2.00
10880,10880,Super built-up  Area,1.00,39.00,2.00
10881,10881,Built-up  Area,0.00,218.00,4.00
10882,10882,Super built-up  Area,2.00,85.00,2.00
10883,10883,Super built-up  Area,2.00,150.00,3.00
10884,10884,Plot  Area,1.00,35.00,2.00
10885,10885,Plot  Area,1.00,375.00,3.00
10886,10886,Plot  Area,3.00,240.00,5.00
10887,10887,Super built-up  Area,2.00,155.00,4.00
10888,10888,Super built-up  Area,1.00,34.00,2.00
10889,10889,Super built-up  Area,2.00,69.00,2.00
10890,10890,Super built-up  Area,1.00,42.60,2.00
10891,10891,Super built-up  Area,2.00,39.29,2.00
10892,10892,Super built-up  Area,1.00,12.00,1.00
10893,10893,Super built-up  Area,1.00,50.00,3.00
10894,10894,Super built-up  Area,2.00,119.00,3.00
10895,10895,Super built-up  Area,0.00,34.36,1.00
10896,10896,Super built-up  Area,3.00,250.00,3.00
10897,10897,Super built-up  Area,1.00,125.00,3.00
10898,10898,Super built-up  Area,1.00,70.00,2.00
10899,10899,Carpet  Area,1.00,60.00,3.00
10900,10900,Super built-up  Area,2.00,118.00,3.00
10901,10901,Super built-up  Area,2.00,36.25,2.00
10902,10902,Built-up  Area,1.00,47.80,2.00
10903,10903,Super built-up  Area,2.00,36.00,2.00
10904,10904,Super built-up  Area,3.00,80.00,3.00
10905,10905,Super built-up  Area,2.00,57.00,3.00
10906,10906,Super built-up  Area,3.00,73.00,3.00
10907,10907,Carpet  Area,0.00,36.38,2.00
10908,10908,Super built-up  Area,3.00,253.00,4.00
10909,10909,Super built-up  Area,2.00,56.00,2.00
10910,10910,Super built-up  Area,0.00,510.00,5.00
10911,10911,Super built-up  Area,1.00,48.00,2.00
10912,10912,Super built-up  Area,1.00,210.00,3.00
10913,10913,Super built-up  Area,1.00,270.00,3.00
10914,10914,Built-up  Area,2.00,92.00,3.00
10915,10915,Built-up  Area,2.00,61.80,2.00
10916,10916,Super built-up  Area,3.00,192.00,3.00
10917,10917,Super built-up  Area,1.00,84.52,3.00
10918,10918,Super built-up  Area,3.00,120.00,3.00
10919,10919,Built-up  Area,1.00,70.00,4.00
10920,10920,Super built-up  Area,1.00,64.80,2.00
10921,10921,Super built-up  Area,2.00,85.00,3.00
10922,10922,Built-up  Area,1.00,35.25,3.00
10923,10923,Super built-up  Area,1.00,20.00,1.00
10924,10924,Super built-up  Area,2.00,122.00,3.00
10925,10925,Super built-up  Area,1.00,40.65,2.00
10926,10926,Super built-up  Area,2.00,215.00,4.00
10927,10927,Super built-up  Area,2.00,53.67,2.00
10928,10928,Super built-up  Area,2.00,82.00,4.00
10929,10929,Super built-up  Area,2.00,75.00,3.00
10930,10930,Super built-up  Area,0.00,52.00,3.00
10931,10931,Super built-up  Area,2.00,56.00,2.00
10932,10932,Super built-up  Area,1.00,55.00,1.00
10933,10933,Plot  Area,0.00,325.00,5.00
10934,10934,Plot  Area,2.00,225.00,3.00
10935,10935,Carpet  Area,2.00,135.00,3.00
10936,10936,Super built-up  Area,1.00,95.00,2.00
10937,10937,Plot  Area,1.00,200.00,2.00
10938,10938,Super built-up  Area,2.00,77.68,3.00
10939,10939,Super built-up  Area,1.00,59.00,2.00
10940,10940,Super built-up  Area,1.00,240.00,3.00
10941,10941,Super built-up  Area,1.00,46.00,1.00
10942,10942,Super built-up  Area,0.00,146.00,2.00
10943,10943,Super built-up  Area,3.00,60.90,3.00
10944,10944,Super built-up  Area,3.00,66.00,3.00
10945,10945,Super built-up  Area,1.00,53.56,2.00
10946,10946,Built-up  Area,1.00,35.23,3.00
10947,10947,Built-up  Area,2.00,275.00,3.00
10948,10948,Built-up  Area,2.00,52.00,2.00
10949,10949,Built-up  Area,3.00,80.00,3.00
10950,10950,Super built-up  Area,1.00,21.00,2.00
10951,10951,Super built-up  Area,2.00,47.00,2.00
10952,10952,Built-up  Area,2.00,40.00,2.00
10953,10953,Super built-up  Area,2.00,54.50,2.00
10954,10954,Super built-up  Area,3.00,63.00,3.00
10955,10955,Built-up  Area,1.00,125.00,1.00
10956,10956,Super built-up  Area,2.00,192.00,4.00
10957,10957,Super built-up  Area,1.00,60.00,2.00
10958,10958,Super built-up  Area,2.00,65.00,2.00
10959,10959,Super built-up  Area,1.00,70.00,2.00
10960,10960,Super built-up  Area,2.00,100.00,3.00
10961,10961,Built-up  Area,1.00,55.00,2.00
10962,10962,Super built-up  Area,2.00,50.00,2.00
10963,10963,Super built-up  Area,2.00,105.00,2.00
10964,10964,Built-up  Area,2.00,280.00,4.00
10965,10965,Super built-up  Area,3.00,115.00,3.00
10966,10966,Super built-up  Area,2.00,30.47,3.00
10967,10967,Super built-up  Area,0.00,69.00,3.00
10968,10968,Super built-up  Area,2.00,52.76,2.00
10969,10969,Super built-up  Area,1.00,270.00,3.00
10970,10970,Super built-up  Area,1.00,42.50,2.00
10971,10971,Super built-up  Area,2.00,110.00,3.00
10972,10972,Super built-up  Area,2.00,368.00,4.00
10973,10973,Super built-up  Area,2.00,52.00,2.00
10974,10974,Super built-up  Area,3.00,138.00,3.00
10975,10975,Built-up  Area,2.00,125.00,2.00
10976,10976,Super built-up  Area,1.00,36.28,2.00
10977,10977,Built-up  Area,1.00,39.00,2.00
10978,10978,Super built-up  Area,1.00,62.00,2.00
10979,10979,Built-up  Area,2.00,126.00,3.00
10980,10980,Super built-up  Area,2.00,100.00,3.00
10981,10981,Plot  Area,0.00,55.00,5.00
10982,10982,Super built-up  Area,2.00,41.00,2.00
10983,10983,Built-up  Area,3.00,320.00,4.00
10984,10984,Super built-up  Area,2.00,120.00,3.00
10985,10985,Super built-up  Area,2.00,45.00,2.00
10986,10986,Super built-up  Area,1.00,64.00,3.00
10987,10987,Super built-up  Area,2.00,65.00,3.00
10988,10988,Super built-up  Area,2.00,135.00,3.00
10989,10989,Super built-up  Area,3.00,55.00,3.00
10990,10990,Super built-up  Area,1.00,57.00,2.00
10991,10991,Super built-up  Area,2.00,106.00,3.00
10992,10992,Super built-up  Area,2.00,150.00,3.00
10993,10993,Super built-up  Area,1.00,44.50,2.00
10994,10994,Super built-up  Area,1.00,40.42,1.00
10995,10995,Super built-up  Area,1.00,38.00,2.00
10996,10996,Built-up  Area,0.00,270.00,4.00
10997,10997,Plot  Area,2.00,160.00,2.00
10998,10998,Built-up  Area,0.00,48.00,2.00
10999,10999,Built-up  Area,3.00,130.00,5.00
11000,11000,Super built-up  Area,1.00,104.00,3.00
11001,11001,Plot  Area,0.00,150.00,4.00
11002,11002,Plot  Area,3.00,60.00,4.00
11003,11003,Super built-up  Area,2.00,70.00,3.00
11004,11004,Built-up  Area,1.00,78.00,3.00
11005,11005,Super built-up  Area,1.00,59.00,2.00
11006,11006,Built-up  Area,0.00,154.00,4.00
11007,11007,Super built-up  Area,3.00,350.00,3.00
11008,11008,Built-up  Area,2.00,45.00,2.00
11009,11009,Plot  Area,2.00,95.00,4.00
11010,11010,Super built-up  Area,2.00,105.00,3.00
11011,11011,Super built-up  Area,1.00,65.00,2.00
11012,11012,Built-up  Area,1.00,43.00,2.00
11013,11013,Super built-up  Area,2.00,200.00,7.00
11014,11014,Built-up  Area,2.00,630.00,4.00
11015,11015,Built-up  Area,0.00,150.00,4.00
11016,11016,Plot  Area,3.00,65.00,4.00
11017,11017,Super built-up  Area,2.00,75.00,2.00
11018,11018,Plot  Area,0.00,42.00,2.00
11019,11019,Plot  Area,0.00,12.75,2.80
11020,11020,Super built-up  Area,1.00,69.61,2.00
11021,11021,Super built-up  Area,2.00,94.36,3.00
11022,11022,Built-up  Area,2.00,88.00,3.00
11023,11023,Super built-up  Area,1.00,68.00,3.00
11024,11024,Super built-up  Area,2.00,39.00,2.00
11025,11025,Super built-up  Area,1.00,29.95,2.00
11026,11026,Super built-up  Area,1.00,45.00,2.00
11027,11027,Super built-up  Area,2.00,71.28,3.00
11028,11028,Super built-up  Area,1.00,37.29,2.00
11029,11029,Built-up  Area,2.00,24.00,2.00
11030,11030,Super built-up  Area,2.00,170.00,5.00
11031,11031,Plot  Area,1.00,230.00,4.00
11032,11032,Super built-up  Area,0.00,190.00,4.00
11033,11033,Super built-up  Area,1.00,58.00,3.00
11034,11034,Plot  Area,1.00,75.00,3.00
11035,11035,Super built-up  Area,2.00,170.00,4.00
11036,11036,Super built-up  Area,2.00,38.00,3.00
11037,11037,Super built-up  Area,1.00,52.32,2.00
11038,11038,Built-up  Area,2.00,65.00,2.00
11039,11039,Built-up  Area,1.00,58.00,2.00
11040,11040,Super built-up  Area,2.00,45.00,2.00
11041,11041,Super built-up  Area,3.00,68.00,2.00
11042,11042,Super built-up  Area,0.00,76.16,3.00
11043,11043,Super built-up  Area,3.00,180.00,7.00
11044,11044,Plot  Area,2.00,149.00,4.00
11045,11045,Super built-up  Area,0.00,126.00,3.00
11046,11046,Super built-up  Area,2.00,87.00,3.00
11047,11047,Super built-up  Area,0.00,103.00,3.00
11048,11048,Plot  Area,1.00,67.77,3.00
11049,11049,Built-up  Area,3.00,50.00,2.00
11050,11050,Built-up  Area,2.00,225.00,4.00
11051,11051,Built-up  Area,2.00,65.00,3.00
11052,11052,Super built-up  Area,2.00,84.53,3.00
11053,11053,Super built-up  Area,3.00,180.00,3.00
11054,11054,Super built-up  Area,1.00,110.00,3.00
11055,11055,Built-up  Area,3.00,110.00,6.00
11056,11056,Super built-up  Area,1.00,45.68,3.00
11057,11057,Super built-up  Area,1.00,70.00,3.00
11058,11058,Super built-up  Area,1.00,130.00,2.00
11059,11059,Built-up  Area,2.00,129.00,4.00
11060,11060,Plot  Area,1.00,70.00,3.00
11061,11061,Super built-up  Area,1.00,78.00,2.00
11062,11062,Super built-up  Area,1.00,58.00,2.00
11063,11063,Super built-up  Area,1.00,50.00,2.00
11064,11064,Super built-up  Area,3.00,65.00,2.00
11065,11065,Super built-up  Area,1.00,62.63,3.00
11066,11066,Super built-up  Area,2.00,140.00,3.00
11067,11067,Super built-up  Area,1.00,32.67,2.00
11068,11068,Built-up  Area,3.00,95.00,2.00
11069,11069,Super built-up  Area,1.00,57.00,3.00
11070,11070,Plot  Area,3.00,125.00,8.00
11071,11071,Plot  Area,1.00,140.00,4.00
11072,11072,Super built-up  Area,1.00,45.00,2.00
11073,11073,Super built-up  Area,1.00,43.00,2.00
11074,11074,Built-up  Area,2.00,31.00,2.00
11075,11075,Built-up  Area,0.00,130.00,8.00
11076,11076,Super built-up  Area,2.00,66.73,3.00
11077,11077,Super built-up  Area,1.00,41.00,2.00
11078,11078,Plot  Area,0.00,155.00,8.00
11079,11079,Super built-up  Area,2.00,125.00,3.00
11080,11080,Super built-up  Area,2.00,2912.00,4.00
11081,11081,Built-up  Area,0.00,68.00,3.00
11082,11082,Super built-up  Area,3.00,204.00,4.00
11083,11083,Super built-up  Area,2.00,25.88,2.00
11084,11084,Super built-up  Area,2.00,42.00,3.00
11085,11085,Super built-up  Area,2.00,38.00,2.00
11086,11086,Built-up  Area,0.00,170.00,2.00
11087,11087,Super built-up  Area,1.00,41.00,2.00
11088,11088,Super built-up  Area,2.00,33.10,2.00
11089,11089,Super built-up  Area,2.00,85.00,3.00
11090,11090,Super built-up  Area,2.00,115.00,3.00
11091,11091,Built-up  Area,1.00,10.00,1.00
11092,11092,Super built-up  Area,1.00,62.93,3.00
11093,11093,Super built-up  Area,1.00,68.00,3.00
11094,11094,Super built-up  Area,0.00,175.00,6.00
11095,11095,Super built-up  Area,2.00,93.00,2.00
11096,11096,Plot  Area,3.00,240.00,3.00
11097,11097,Super built-up  Area,2.00,650.00,4.00
11098,11098,Built-up  Area,3.00,42.00,3.00
11099,11099,Super built-up  Area,2.00,38.50,2.00
11100,11100,Super built-up  Area,0.00,700.00,4.00
11101,11101,Super built-up  Area,1.00,71.00,3.00
11102,11102,Plot  Area,0.00,150.00,6.00
11103,11103,Super built-up  Area,1.00,43.00,2.00
11104,11104,Super built-up  Area,1.00,33.50,2.00
11105,11105,Built-up  Area,2.00,139.00,3.00
11106,11106,Super built-up  Area,2.00,63.00,3.00
11107,11107,Super built-up  Area,1.00,630.00,3.00
11108,11108,Super built-up  Area,1.00,125.00,3.00
11109,11109,Super built-up  Area,1.00,124.00,2.00
11110,11110,Super built-up  Area,3.00,56.50,3.00
11111,11111,Super built-up  Area,1.00,107.00,3.00
11112,11112,Super built-up  Area,1.00,130.00,3.00
11113,11113,Built-up  Area,0.00,40.00,2.00
11114,11114,Built-up  Area,3.00,65.00,2.00
11115,11115,Super built-up  Area,1.00,77.00,2.00
11116,11116,Super built-up  Area,1.00,19.90,2.00
11117,11117,Built-up  Area,1.00,15.00,1.00
11118,11118,Built-up  Area,1.00,90.00,3.00
11119,11119,Super built-up  Area,2.00,58.00,2.00
11120,11120,Built-up  Area,1.00,40.43,3.00
11121,11121,Super built-up  Area,0.00,65.00,1.00
11122,11122,Plot  Area,0.00,95.00,3.00
11123,11123,Built-up  Area,2.00,108.00,3.00
11124,11124,Super built-up  Area,1.00,56.00,2.00
11125,11125,Super built-up  Area,1.00,39.00,2.00
11126,11126,Super built-up  Area,3.00,100.00,3.00
11127,11127,Super built-up  Area,2.00,70.00,2.00
11128,11128,Plot  Area,0.00,105.00,10.00
11129,11129,Plot  Area,0.00,330.00,4.00
11130,11130,Super built-up  Area,2.00,58.00,2.00
11131,11131,Super built-up  Area,1.00,54.00,3.00
11132,11132,Built-up  Area,1.00,80.30,2.00
11133,11133,Super built-up  Area,1.00,41.18,2.00
11134,11134,Super built-up  Area,1.00,88.00,2.00
11135,11135,Super built-up  Area,2.00,90.00,3.00
11136,11136,Super built-up  Area,2.00,55.00,2.00
11137,11137,Super built-up  Area,2.00,74.93,3.00
11138,11138,Super built-up  Area,1.00,57.00,3.00
11139,11139,Built-up  Area,2.00,240.00,5.00
11140,11140,Super built-up  Area,2.00,67.00,2.00
11141,11141,Super built-up  Area,2.00,46.00,2.00
11142,11142,Built-up  Area,3.00,200.00,10.00
11143,11143,Built-up  Area,2.00,58.00,3.00
11144,11144,Super built-up  Area,0.00,73.95,3.00
11145,11145,Built-up  Area,1.00,76.00,3.00
11146,11146,Built-up  Area,2.00,43.00,2.00
11147,11147,Built-up  Area,3.00,345.00,4.00
11148,11148,Super built-up  Area,1.00,47.39,2.00
11149,11149,Built-up  Area,2.00,81.00,3.00
11150,11150,Built-up  Area,0.00,316.00,3.00
11151,11151,Super built-up  Area,1.00,68.00,2.00
11152,11152,Super built-up  Area,2.00,200.00,3.00
11153,11153,Super built-up  Area,2.00,85.00,2.00
11154,11154,Super built-up  Area,1.00,54.00,2.00
11155,11155,Super built-up  Area,1.00,42.28,2.00
11156,11156,Super built-up  Area,2.00,40.00,2.00
11157,11157,Super built-up  Area,2.00,46.00,2.00
11158,11158,Super built-up  Area,1.00,115.00,2.00
11159,11159,Super built-up  Area,2.00,47.32,2.00
11160,11160,Super built-up  Area,3.00,150.00,6.00
11161,11161,Super built-up  Area,2.00,105.00,2.00
11162,11162,Built-up  Area,1.00,65.00,3.00
11163,11163,Plot  Area,1.00,130.00,5.00
11164,11164,Super built-up  Area,1.00,40.00,2.00
11165,11165,Super built-up  Area,1.00,17.00,1.00
11166,11166,Plot  Area,1.00,80.00,3.00
11167,11167,Built-up  Area,3.00,43.00,2.00
11168,11168,Super built-up  Area,1.00,42.48,2.00
11169,11169,Super built-up  Area,1.00,51.00,2.00
11170,11170,Super built-up  Area,1.00,44.00,2.00
11171,11171,Plot  Area,1.00,200.00,3.00
11172,11172,Built-up  Area,0.00,180.00,4.00
11173,11173,Super built-up  Area,2.00,13.50,2.00
11174,11174,Super built-up  Area,2.00,78.00,2.00
11175,11175,Super built-up  Area,1.00,56.00,3.00
11176,11176,Super built-up  Area,1.00,150.00,3.00
11177,11177,Super built-up  Area,1.00,42.00,3.00
11178,11178,Super built-up  Area,0.00,75.99,3.00
11179,11179,Plot  Area,2.00,85.00,6.00
11180,11180,Built-up  Area,1.00,59.00,2.00
11181,11181,Super built-up  Area,1.00,102.00,3.00
11182,11182,Super built-up  Area,1.00,69.00,2.00
11183,11183,Super built-up  Area,1.00,36.00,2.00
11184,11184,Plot  Area,0.00,110.00,3.00
11185,11185,Super built-up  Area,2.00,45.00,3.00
11186,11186,Plot  Area,2.00,125.00,3.00
11187,11187,Plot  Area,2.00,45.00,4.00
11188,11188,Super built-up  Area,2.00,140.00,3.00
11189,11189,Built-up  Area,2.00,64.00,2.00
11190,11190,Plot  Area,1.00,250.00,8.00
11191,11191,Super built-up  Area,0.00,28.00,1.00
11192,11192,Plot  Area,1.00,160.00,4.00
11193,11193,Super built-up  Area,3.00,77.99,3.00
11194,11194,Built-up  Area,0.00,205.00,4.00
11195,11195,Built-up  Area,1.00,46.00,2.00
11196,11196,Plot  Area,2.00,107.00,6.00
11197,11197,Super built-up  Area,0.00,25.00,2.00
11198,11198,Super built-up  Area,1.00,65.00,4.00
11199,11199,Super built-up  Area,0.00,150.00,3.00
11200,11200,Built-up  Area,2.00,120.00,3.00
11201,11201,Super built-up  Area,1.00,51.91,2.00
11202,11202,Super built-up  Area,1.00,25.00,1.00
11203,11203,Super built-up  Area,1.00,70.00,2.00
11204,11204,Super built-up  Area,2.00,24.80,2.00
11205,11205,Built-up  Area,3.00,57.00,2.00
11206,11206,Plot  Area,3.00,185.00,4.00
11207,11207,Super built-up  Area,1.00,62.00,2.00
11208,11208,Built-up  Area,2.00,70.00,3.00
11209,11209,Built-up  Area,3.00,172.00,3.00
11210,11210,Super built-up  Area,2.00,56.00,2.00
11211,11211,Super built-up  Area,3.00,102.00,3.00
11212,11212,Super built-up  Area,2.00,115.00,3.00
11213,11213,Built-up  Area,1.00,45.00,2.00
11214,11214,Built-up  Area,2.00,135.00,4.00
11215,11215,Super built-up  Area,1.00,77.00,2.00
11216,11216,Super built-up  Area,1.00,62.00,2.00
11217,11217,Super built-up  Area,2.00,140.00,3.00
11218,11218,Super built-up  Area,3.00,87.00,4.00
11219,11219,Super built-up  Area,2.00,205.00,3.00
11220,11220,Plot  Area,0.00,190.00,3.00
11221,11221,Super built-up  Area,2.00,110.00,3.00
11222,11222,Super built-up  Area,2.00,52.35,2.00
11223,11223,Super built-up  Area,1.00,36.00,2.00
11224,11224,Super built-up  Area,2.00,46.00,2.00
11225,11225,Built-up  Area,1.00,29.60,2.00
11226,11226,Built-up  Area,2.00,247.00,4.00
11227,11227,Super built-up  Area,2.00,59.60,3.00
11228,11228,Plot  Area,2.00,165.00,4.00
11229,11229,Super built-up  Area,2.00,140.00,3.00
11230,11230,Super built-up  Area,1.00,78.00,2.00
11231,11231,Super built-up  Area,1.00,108.00,4.00
11232,11232,Super built-up  Area,3.00,716.00,4.00
11233,11233,Super built-up  Area,2.00,88.00,2.00
11234,11234,Plot  Area,1.00,75.00,4.00
11235,11235,Super built-up  Area,1.00,28.57,2.00
11236,11236,Super built-up  Area,1.00,38.00,2.00
11237,11237,Super built-up  Area,2.00,33.34,3.00
11238,11238,Super built-up  Area,2.00,71.00,3.00
11239,11239,Super built-up  Area,1.00,39.33,2.00
11240,11240,Plot  Area,2.00,230.00,4.00
11241,11241,Super built-up  Area,2.00,84.22,3.00
11242,11242,Super built-up  Area,1.00,50.66,2.00
11243,11243,Super built-up  Area,2.00,125.00,3.00
11244,11244,Plot  Area,2.00,80.00,6.00
11245,11245,Plot  Area,1.00,84.00,4.00
11246,11246,Super built-up  Area,2.00,170.00,3.00
11247,11247,Super built-up  Area,2.00,85.00,3.00
11248,11248,Super built-up  Area,3.00,63.43,3.00
11249,11249,Super built-up  Area,1.00,52.81,3.00
11250,11250,Plot  Area,0.00,90.00,3.00
11251,11251,Super built-up  Area,0.00,170.00,3.00
11252,11252,Super built-up  Area,1.00,69.46,3.00
11253,11253,Super built-up  Area,1.00,59.76,2.00
11254,11254,Built-up  Area,1.00,65.00,5.00
11255,11255,Super built-up  Area,2.00,64.08,2.00
11256,11256,Super built-up  Area,1.00,73.00,3.00
11257,11257,Built-up  Area,1.00,21.50,1.00
11258,11258,Built-up  Area,1.00,170.00,6.00
11259,11259,Built-up  Area,2.00,48.00,2.00
11260,11260,Plot  Area,1.00,170.00,2.00
11261,11261,Super built-up  Area,1.00,44.50,2.00
11262,11262,Super built-up  Area,2.00,69.43,3.00
